IDfg,Season,Name,OPS,PA
6570,2016,Tom Koehler,0.213,56
14916,2021,Jon Gray,0.213,50
13074,2019,Yu Darvish,0.208,62
10197,2015,Shelby Miller,0.206,71
13183,2016,Zach Davies,0.205,61
11423,2019,Jose Quintana,0.204,63
10547,2016,Jimmy Nelson,0.195,59
11713,2018,Matt Harvey,0.185,57
8782,2015,Andrew Cashner,0.182,61
12049,2018,Kyle Hendricks,0.18,66
9460,2017,Dan Straily,0.18,64
14862,2018,Zack Godley,0.179,65
19206,2019,Dakota Hudson,0.175,59
11674,2018,Jameson Taillon,0.174,63
11423,2018,Jose Quintana,0.154,58
13781,2017,Alex Wood,0.15,58
4141,2018,Derek Holland,0.15,56
18684,2021,Sandy Alcantara,0.148,64
19320,2019,Joey Lucchesi,0.144,54
11589,2018,Jose Urena,0.124,52
11854,2016,Steven Moya,0.79,100
7399,2016,Billy Butler,0.752,274
15679,2019,Rowdy Tellez,0.742,409
15694,2020,Chance Sisco,0.741,121
9272,2017,Chris Davis,0.732,524
15694,2019,Chance Sisco,0.729,198
6885,2018,Ian Desmond,0.729,619
12546,2023,C.J. Cron,0.729,278
1744,2017,Miguel Cabrera,0.728,529
10306,2015,Oswaldo Arcia,0.718,65
8553,2018,Gerardo Parra,0.714,443
12284,2019,Kevan Smith,0.71,211
3376,2018,Nick Hundley,0.706,305
9054,2016,Justin Smoak,0.705,341
1744,2021,Miguel Cabrera,0.701,526
17766,2019,D.J. Stewart,0.698,142
14567,2022,Franchy Cordero,0.697,275
12937,2017,Jose Osuna,0.697,227
11737,2022,Nick Castellanos,0.694,558
15194,2023,Jake Bauers,0.693,272
10324,2022,Marcell Ozuna,0.687,507
14691,2022,Harold Castro,0.681,443
11247,2017,Jabari Blash,0.675,195
13145,2020,Josh Bell,0.669,223
20391,2020,Luis Garcia,0.668,139
26467,2023,Luis Matos,0.661,253
5514,2015,Jesus Montero,0.661,116
1845,2015,Jonny Gomes,0.66,262
3231,2015,Brayan Pena,0.659,367
26438,2023,Dominic Canzone,0.657,182
19181,2019,Zack Collins,0.656,102
3892,2021,Josh Reddick,0.656,158
16263,2019,Sam Travis,0.656,157
15794,2023,Yonathan Daza,0.655,80
19683,2023,Mike Brosseau,0.654,78
4892,2021,Mike Moustakas,0.653,206
8433,2015,Ike Davis,0.652,239
3035,2015,Michael Morse,0.649,256
4082,2017,Erick Aybar,0.648,370
15191,2022,Chad Pinder,0.648,379
14137,2020,Tim Lopes,0.642,151
19698,2020,Edward Olivares,0.642,101
8090,2023,Matt Carpenter,0.641,237
4892,2022,Mike Moustakas,0.64,285
3298,2022,Charlie Culberson,0.64,124
11287,2016,Bryan Holaday,0.64,129
13284,2015,Darnell Sweeney,0.639,98
13770,2016,Rob Refsnyder,0.637,175
8259,2021,Kurt Suzuki,0.636,247
11997,2016,Cody Asche,0.635,218
9112,2021,Khris Davis,0.635,114
3154,2015,Domonic Brown,0.634,204
15878,2020,Miguel Andujar,0.632,65
21497,2023,Luken Baker,0.627,99
2225,2015,Jason Bourgeois,0.625,212
10067,2017,Tomas Telis,0.625,111
1191,2015,Chris Johnson,0.624,255
9886,2016,Ivan De Jesus,0.623,243
4082,2016,Erick Aybar,0.623,459
16542,2021,Shed Long Jr.,0.619,121
5297,2016,Aaron Hicks,0.617,361
15937,2023,Aledmys Diaz,0.616,344
16375,2022,Oscar Mercado,0.614,128
16686,2021,Jason Vosler,0.612,82
16442,2022,Ryan O'Hearn,0.611,145
12926,2017,Alen Hanson,0.607,234
16429,2021,Jason Martin,0.603,154
8879,2015,Ryan Lavarnway,0.602,106
11611,2019,Rosell Herrera,0.602,119
7002,2015,Will Middlebrooks,0.602,270
23690,2023,Brayan Rocchio,0.6,86
26123,2023,Brett Baty,0.598,389
13325,2017,Deven Marrero,0.593,188
6835,2016,Nick Buss,0.593,90
18032,2023,Mark Mathias,0.591,72
454,2016,Juan Uribe,0.591,259
7888,2018,Ryan Flaherty,0.59,182
20056,2021,Alan Trejo,0.586,50
5491,2020,Austin Romine,0.582,135
17548,2018,Taylor Ward,0.578,147
24617,2021,Jarren Duran,0.578,112
14145,2021,Daniel Robertson,0.577,90
7087,2018,Caleb Joseph,0.575,280
17696,2021,Kevin Newman,0.574,554
15214,2018,Brandon Dixon,0.574,124
13807,2022,Kevin Plawecki,0.572,186
6589,2017,Sean Rodriguez,0.572,153
25569,2023,Jake Alu,0.571,175
7620,2017,Justin Ruggiano,0.571,63
6012,2022,Didi Gregorius,0.567,232
13723,2023,Jacob Stallings,0.565,276
10882,2017,Jared Hoying,0.565,77
9393,2020,Matt Adams,0.563,51
14548,2018,Jesmuel Valentin,0.562,89
18721,2022,Guillermo Heredia,0.562,82
11167,2017,Josh Rutledge,0.558,118
15170,2022,Josh VanMeter,0.558,192
15694,2018,Chance Sisco,0.557,184
16925,2021,Aramis Garcia,0.557,94
5760,2023,Avisail Garcia,0.556,118
13325,2015,Deven Marrero,0.551,56
5409,2020,Pablo Sandoval,0.549,94
13755,2019,Tomas Nido,0.547,144
22823,2023,Oswald Peraza,0.539,191
11255,2018,Matt Szczur,0.532,84
17005,2017,Gavin Cecchini,0.529,82
22261,2023,Bubba Thompson,0.52,60
15271,2019,Austin Wynns,0.518,74
6652,2017,Chase d'Arnaud,0.518,62
11615,2018,Brandon Drury,0.516,86
14103,2021,Rio Ruiz,0.515,141
19844,2020,Abraham Toro,0.513,97
6938,2016,Eric Campbell,0.511,88
15161,2020,Mitch Garver,0.511,81
17161,2021,Chad Wallach,0.509,66
19635,2021,Sheldon Neuse,0.505,66
12180,2023,Jorge Alfaro,0.503,52
15402,2022,Jack Mayfield,0.501,74
27735,2023,Brett Wisely,0.497,131
5519,2016,Ruben Tejada,0.489,78
3648,2015,Rene Rivera,0.489,319
15170,2020,Josh VanMeter,0.485,79
3817,2015,Joaquin Arias,0.483,59
8203,2020,Dee Strange-Gordon,0.482,82
3353,2021,Matt Joyce,0.479,69
8155,2015,Everth Cabrera,0.479,105
5222,2022,Justin Upton,0.471,57
4146,2019,Gorkys Hernandez,0.463,57
19346,2020,Eli White,0.46,52
13620,2017,Carson Kelly,0.457,75
20178,2022,Miguel Vargas,0.455,50
21853,2022,Will Benson,0.45,61
14555,2021,Wyatt Mathisen,0.445,51
17023,2022,Magneuris Sierra,0.442,96
13355,2019,Luke Maile,0.44,129
18345,2018,Kyle Tucker,0.439,72
29591,2023,Colton Cowser,0.433,77
13325,2018,Deven Marrero,0.429,85
15104,2021,Jonathan Davis,0.425,103
10961,2016,Colin Walsh,0.424,63
19977,2022,Tres Barrera,0.412,53
13153,2017,Luis Sardinas,0.39,53
7945,2016,Jaff Decker,0.384,57
4403,2019,Erik Kratz,0.374,53
4720,2018,Chase Headley,0.368,60
15689,2019,Luis Castillo,0.21,66
3862,2015,Rubby de la Rosa,0.188,68
14916,2019,Jon Gray,0.184,59
16358,2021,Tyler Mahle,0.173,66
4930,2015,Jon Lester,0.172,71
11486,2019,Robbie Ray,0.145,60
14862,2017,Zack Godley,0.139,53
16943,2018,Sean Newcomb,0.132,53
14078,2017,Michael Wacha,0.106,55
13781,2018,Alex Wood,0.091,50
17171,2016,Yasmany Tomas,0.82,563
26197,2022,Andrew Vaughn,0.75,555
6368,2019,Adam Jones,0.728,528
10349,2017,Tommy Joseph,0.721,533
6012,2019,Didi Gregorius,0.718,344
1177,2018,Albert Pujols,0.7,498
19293,2023,Nick Senzel,0.696,330
15654,2019,Billy McKinney,0.696,276
4949,2023,Giancarlo Stanton,0.695,415
4892,2023,Mike Moustakas,0.685,386
9892,2018,Jay Bruce,0.68,361
15676,2023,Jose Abreu,0.68,594
6848,2018,Eduardo Nunez,0.677,502
15653,2018,Dominic Smith,0.675,149
19294,2020,Nick Solak,0.671,233
13473,2020,Dwight Smith Jr.,0.671,72
14691,2021,Harold Castro,0.669,339
13301,2015,Max Muncy,0.66,112
26031,2023,Vaughn Grissom,0.659,80
11982,2021,Travis Shaw,0.659,250
2434,2022,Nelson Cruz,0.651,507
20325,2022,Alex Kirilloff,0.651,156
13153,2016,Luis Sardinas,0.651,197
18027,2022,Hoy Park,0.648,60
1433,2021,Wilson Ramos,0.646,163
6589,2015,Sean Rodriguez,0.642,240
1908,2017,Adrian Gonzalez,0.642,252
5751,2019,Hernan Perez,0.642,246
5384,2021,Juan Lagares,0.638,327
18314,2017,Dansby Swanson,0.636,551
13367,2021,Stephen Piscotty,0.635,188
15351,2022,Frank Schwindel,0.635,292
15608,2021,Willians Astudillo,0.634,216
2140,2015,Delmon Young,0.628,180
8434,2016,Brett Wallace,0.627,256
2151,2020,Edwin Encarnacion,0.627,181
7476,2015,Alex Avila,0.626,219
5452,2023,Ji-Man Choi,0.624,117
12983,2018,Charlie Tilson,0.623,121
17893,2023,Tyler Nevin,0.622,111
3123,2016,Gregor Blanco,0.62,274
23378,2023,Jose Barrero,0.619,149
11846,2019,Leonys Martin,0.619,264
17719,2019,Steven Duggar,0.619,281
2714,2015,Garrett Jones,0.618,152
1433,2015,Wilson Ramos,0.616,504
7290,2016,Jake Elmore,0.615,99
22558,2021,Jarred Kelenic,0.615,377
9054,2020,Justin Smoak,0.611,132
17098,2018,Dustin Fowler,0.61,203
5209,2017,Alex Gordon,0.608,541
6878,2016,Chris Coghlan,0.608,300
15519,2017,Franklin Barreto,0.602,76
15958,2022,Travis Demeritte,0.597,96
12179,2022,Maikel Franco,0.597,388
1945,2015,Corey Hart,0.597,57
16357,2019,Pablo Reyes,0.596,157
3336,2015,Alberto Callaspo,0.594,261
13367,2022,Stephen Piscotty,0.593,139
11602,2016,Yolmer Sanchez,0.593,163
11379,2016,Delino DeShields,0.588,203
15905,2022,Luis Torrens,0.581,166
17736,2019,Richie Martin,0.581,309
3123,2018,Gregor Blanco,0.58,203
27577,2023,Casey Schmitt,0.58,277
19267,2021,Will Craig,0.577,65
5107,2017,Jefry Marte,0.576,145
14713,2018,Dawel Lugo,0.576,101
9929,2016,Darin Ruf,0.573,89
11368,2022,Yasmani Grandal,0.57,376
7996,2020,Jose Martinez,0.561,98
17893,2022,Tyler Nevin,0.56,184
10323,2018,Rafael Ortega,0.557,143
17696,2020,Kevin Newman,0.556,172
14558,2018,Carlos Tocci,0.555,135
17040,2023,Jose Herrera,0.553,120
22458,2022,Taylor Walls,0.553,466
15608,2022,Willians Astudillo,0.551,55
1907,2017,Andres Blanco,0.549,144
14811,2023,Luke Voit,0.548,74
18400,2023,Juan Yepez,0.546,65
20242,2023,Kevin Smith,0.546,146
26319,2023,Michael Busch,0.539,81
2264,2015,Hector Gomez,0.535,134
9807,2016,Ryan Goins,0.534,196
10441,2023,Jon Singleton,0.53,105
18217,2023,Brett Sullivan,0.528,86
17326,2020,Cole Tucker,0.527,116
14566,2023,Franmil Reyes,0.519,65
13769,2016,Adalberto Mondesi,0.512,149
9883,2015,Jordan Schafer,0.511,74
19956,2022,Mickey Moniak,0.509,112
9009,2017,Conor Gillaspie,0.506,87
3411,2015,Drew Butera,0.505,120
16337,2023,Nick Gordon,0.503,93
14523,2018,Pedro Severino,0.501,213
17276,2021,Alex Jackson,0.488,151
3978,2017,Chris Heisey,0.485,79
9952,2017,Trayce Thompson,0.483,55
3142,2020,Robinson Chirinos,0.475,82
7158,2015,Eric Young Jr.,0.464,94
19508,2023,Kyle Lewis,0.459,54
5227,2020,Jon Jay,0.451,57
17689,2019,Kevin Kramer,0.45,50
17719,2022,Steven Duggar,0.447,80
13757,2015,Chris Taylor,0.443,102
2783,2015,Johnny Monell,0.439,52
15994,2021,Kean Wong,0.427,66
6050,2018,Moises Sierra,0.42,60
10346,2016,John Ryan Murphy,0.413,90
23378,2020,Jose Barrero,0.4,68
10099,2016,Dustin Ackley,0.39,70
2539,2015,Pete Kozma,0.388,111
14161,2018,Byron Buxton,0.383,94
5666,2016,Devin Mesoraco,0.378,55
2917,2016,Emmanuel Burriss,0.361,50
18316,2021,Edwin Rios,0.354,60
5238,2019,Isaac Galloway,0.352,54
15654,2022,Billy McKinney,0.331,57
14109,2021,Albert Almora Jr.,0.321,54
10587,2016,Chad Bettis,0.154,58
12049,2015,Kyle Hendricks,0.132,64
16149,2018,Aaron Nola,0.128,70
2047,2015,Jorge De La Rosa,0.125,50
10811,2018,Mike Foltynewicz,0.121,66
15488,2021,Antonio Senzatela,0.103,51
19610,2023,Keibert Ruiz,0.717,562
13473,2019,Dwight Smith Jr.,0.708,392
4467,2017,Brandon Moss,0.707,401
12179,2019,Maikel Franco,0.705,428
17988,2023,Tyler Stephenson,0.696,517
17838,2021,Willie Calhoun,0.691,284
27615,2023,Alec Burleson,0.691,347
14523,2021,Pedro Severino,0.69,419
11997,2015,Cody Asche,0.689,456
15447,2018,Ryon Healy,0.688,524
12859,2015,James McCann,0.683,425
7185,2019,Logan Forsythe,0.678,367
7539,2018,Neil Walker,0.664,398
14950,2019,Johan Camargo,0.663,248
11192,2017,Brett Nicholas,0.658,65
629,2015,Brandon Barnes,0.655,281
14109,2019,Albert Almora Jr.,0.651,363
12282,2017,Rougned Odor,0.649,651
9929,2022,Darin Ruf,0.645,388
9015,2019,Gordon Beckham,0.643,240
6908,2016,Clint Robinson,0.637,224
10762,2023,Corey Dickerson,0.637,152
16442,2021,Ryan O'Hearn,0.636,254
22169,2022,Calvin Mitchell,0.635,232
12325,2017,Jace Peterson,0.635,215
14274,2023,Mitch Haniger,0.631,229
12409,2017,Ryan Rua,0.627,144
1159,2017,Andrew Romine,0.625,348
9848,2018,Austin Jackson,0.624,375
9744,2019,Justin Bour,0.623,170
3711,2020,Eric Thames,0.617,140
13154,2019,Marco Hernandez,0.617,155
2832,2015,Rafael Ynoa,0.616,131
5452,2016,Ji-Man Choi,0.611,129
12179,2021,Maikel Franco,0.609,403
11205,2021,Adam Eaton,0.608,288
17838,2018,Willie Calhoun,0.602,108
19293,2022,Nick Senzel,0.601,420
17642,2019,JT Riddle,0.601,139
7927,2021,Eric Sogard,0.597,180
14103,2017,Rio Ruiz,0.59,173
12859,2018,James McCann,0.581,457
5497,2021,Marwin Gonzalez,0.579,307
3395,2015,Cliff Pennington,0.578,249
15767,2021,Jose Marmolejos,0.574,122
10698,2015,Mike Olt,0.574,102
10030,2018,Chris Owings,0.574,309
7287,2019,Carlos Gonzalez,0.572,166
22896,2023,Lenyn Sosa,0.571,173
8610,2019,Kendrys Morales,0.566,201
4672,2015,Junior Lake,0.563,84
3708,2018,Rajai Davis,0.559,216
5305,2016,Alex Presley,0.558,134
13369,2021,Erik Gonzalez,0.558,229
5485,2015,Jose Pirela,0.558,78
8202,2023,Josh Harrison,0.554,114
11470,2020,Tony Wolters,0.55,109
9345,2017,Brock Holt,0.548,164
16434,2017,Christian Arroyo,0.548,135
17954,2022,Sam Hilliard,0.544,200
15730,2022,Tyler Wade,0.544,163
14477,2021,Jake Cave,0.541,178
13176,2019,Blake Swihart,0.527,99
4243,2017,Jose Lobaton,0.525,158
15124,2021,Tim Locastro,0.515,156
1849,2015,Rickie Weeks Jr.,0.513,95
5277,2016,Tuffy Gosewisch,0.513,99
4922,2020,Ender Inciarte,0.512,131
18365,2022,Lewin Diaz,0.512,174
12119,2019,Matt Skole,0.511,80
20054,2022,Bligh Madris,0.509,123
15794,2019,Yonathan Daza,0.494,105
5631,2019,Matt Kemp,0.493,62
20536,2022,Vidal Brujan,0.487,162
9284,2015,Chris Herrmann,0.486,113
6104,2017,Aaron Hill,0.485,80
19314,2022,Donovan Walton,0.482,78
19873,2021,Drew Ellis,0.48,83
16219,2018,J.D. Davis,0.471,113
8418,2022,Ehire Adrianza,0.47,110
19858,2020,Luis Rengifo,0.469,106
9077,2022,Lorenzo Cain,0.465,156
3878,2017,Chris Stewart,0.463,144
14818,2021,JaCoby Jones,0.46,105
10711,2017,Arismendy Alcantara,0.435,108
23695,2023,Everson Pereira,0.427,103
15519,2019,Franklin Barreto,0.401,58
5306,2015,Kristopher Negron,0.399,107
10030,2022,Chris Owings,0.397,68
12984,2023,Jackie Bradley Jr.,0.397,113
19625,2022,David MacKinnon,0.368,57
10953,2017,Phil Gosselin,0.368,50
19948,2021,Cristian Pache,0.358,68
14678,2020,Tzu-Wei Lin,0.355,57
17929,2019,Cedric Mullins II,0.337,74
12970,2021,Joe Musgrove,0.327,57
11902,2016,Hanser Alberto,0.304,58
19331,2022,Jose Rojas,0.301,57
13755,2023,Tomas Nido,0.278,61
17723,2021,Skye Bolt,0.261,60
3211,2016,Tyler Ladendorf,0.185,50
9460,2016,Dan Straily,0.075,65
11156,2019,Merrill Kelly,0.075,60
1994,2017,Ivan Nova,0.039,60
1994,2018,Ivan Nova,0.038,56
5631,2016,Matt Kemp,0.803,672
4316,2019,Daniel Murphy,0.78,478
4792,2015,Jeff Francoeur,0.718,343
3057,2017,Mike Napoli,0.713,485
7226,2017,Matt Davidson,0.711,443
22197,2022,MJ Melendez,0.706,534
7168,2016,Juan Centeno,0.704,192
6885,2017,Ian Desmond,0.701,373
20391,2021,Luis Garcia,0.686,247
15194,2019,Jake Bauers,0.683,423
6184,2020,J.D. Martinez,0.68,237
1744,2023,Miguel Cabrera,0.675,370
4952,2017,Ryan Hanigan,0.671,112
15679,2023,Rowdy Tellez,0.667,351
11342,2022,Jesus Aguilar,0.661,507
2396,2021,Carlos Santana,0.66,659
22117,2023,Nick Pratto,0.66,345
15653,2017,Dominic Smith,0.658,183
1281,2016,Mark Teixeira,0.654,438
17321,2022,Michael Chavis,0.654,426
13359,2018,Tyler Naquin,0.651,183
19198,2022,Yuli Gurriel,0.647,584
9205,2018,Logan Morrison,0.644,359
19892,2023,Pavin Smith,0.642,228
22650,2023,Jordan Diaz,0.637,293
12371,2022,Tommy La Stella,0.632,195
13359,2020,Tyler Naquin,0.632,141
8267,2016,Chris Iannetta,0.631,338
15958,2019,Travis Demeritte,0.63,186
12101,2015,Kennys Vargas,0.626,184
13777,2017,Adonis Garcia,0.62,183
22184,2023,Mark Vientos,0.62,233
5481,2016,Jimmy Paredes,0.62,167
21987,2023,Rodolfo Castro,0.618,256
9682,2017,Adam Rosales,0.613,312
15564,2019,Tyler White,0.612,279
12950,2021,Phillip Evans,0.611,247
16852,2021,John Nogowski,0.611,143
14942,2018,Andrew Knapp,0.61,215
17975,2018,Scott Kingery,0.605,484
3411,2017,Drew Butera,0.603,177
2430,2017,Darwin Barney,0.602,362
10473,2017,Cheslor Cuthbert,0.596,153
12399,2017,Taylor Motter,0.583,280
12409,2018,Ryan Rua,0.58,147
13356,2019,Bubba Starling,0.572,197
13288,2016,Peter O'Brien,0.57,67
9063,2016,Alexi Amarista,0.567,150
6878,2017,Chris Coghlan,0.566,88
15197,2018,Carlos Asuaje,0.566,218
20538,2023,Jose Miranda,0.566,152
3411,2018,Drew Butera,0.564,182
19844,2022,Abraham Toro,0.563,352
19635,2022,Sheldon Neuse,0.561,293
17062,2019,Grayson Greiner,0.559,224
13853,2023,Joey Wendle,0.554,318
24655,2021,Owen Miller,0.551,202
13157,2019,Nicky Delmonico,0.55,68
2802,2015,Tony Cruz,0.545,151
14140,2019,Jose Rondon,0.543,157
10047,2023,Wil Myers,0.541,141
15271,2021,Austin Wynns,0.54,139
12907,2020,Gregory Polanco,0.539,174
27461,2021,Shogo Akiyama,0.535,183
16246,2016,A.J. Reed,0.532,141
27845,2023,Matt Mervis,0.531,99
15490,2021,Justin Williams,0.531,137
12977,2021,Michael Perez,0.511,231
14158,2019,Mac Williamson,0.508,144
12158,2023,Austin Barnes,0.498,200
15585,2020,Mike Ford,0.496,84
19452,2019,Jake Rogers,0.481,128
12225,2019,Scott Schebler,0.475,95
1572,2015,Coco Crisp,0.474,139
20233,2021,Gilberto Celestino,0.466,62
13153,2015,Luis Sardinas,0.457,105
11494,2018,Kaleb Cowart,0.451,124
12284,2021,Kevan Smith,0.448,106
15730,2017,Tyler Wade,0.446,63
20078,2021,Evan White,0.439,104
20536,2023,Vidal Brujan,0.438,84
19717,2023,Darick Hall,0.437,56
15694,2021,Chance Sisco,0.43,83
16041,2021,Stevie Wilkerson,0.419,76
8252,2020,Hunter Pence,0.411,56
7927,2018,Eric Sogard,0.406,113
9571,2015,Craig Gentry,0.396,56
2677,2016,Jordan Pacheco,0.392,51
2539,2017,Pete Kozma,0.378,51
1066,2015,Willie Bloomquist,0.368,72
10953,2022,Phil Gosselin,0.357,77
16375,2020,Oscar Mercado,0.348,93
11905,2017,Orlando Calixte,0.348,55
12981,2023,Cam Gallagher,0.322,149
17806,2019,Braden Bishop,0.26,60
3137,2021,Max Scherzer,0.0,63
14388,2019,Ronald Guzman,0.723,295
7399,2015,Billy Butler,0.713,601
17714,2019,Christin Stewart,0.693,416
4314,2022,Joey Votto,0.689,376
15117,2021,Hunter Dozier,0.68,543
1887,2017,Jose Bautista,0.674,686
10473,2019,Cheslor Cuthbert,0.673,330
16041,2019,Stevie Wilkerson,0.669,361
5107,2018,Jefry Marte,0.644,209
11445,2017,Mark Canha,0.644,187
3704,2015,Skip Schumaker,0.642,268
18607,2022,Jared Walsh,0.642,454
4220,2016,Ryan Zimmerman,0.642,467
17321,2020,Michael Chavis,0.636,158
15149,2023,Trey Mancini,0.635,263
15983,2021,Jackson Frazier,0.633,218
4599,2015,Nick Swisher,0.631,260
5557,2016,Jarrod Saltalamacchia,0.63,292
16512,2019,Isiah Kiner-Falefa,0.62,222
9284,2017,Chris Herrmann,0.619,256
17182,2019,Jung Ho Kang,0.617,185
12723,2017,Tyler Collins,0.611,169
1191,2016,Chris Johnson,0.611,264
7619,2019,Mark Reynolds,0.601,162
9981,2017,Michael Saunders,0.6,234
5450,2016,Daniel Nava,0.59,148
4969,2018,Luis Valbuena,0.588,288
21707,2023,Oswaldo Cabrera,0.574,330
10339,2019,Scooter Gennett,0.568,139
13590,2023,Jesse Winker,0.567,197
8259,2022,Kurt Suzuki,0.561,159
1101,2015,Ichiro Suzuki,0.561,438
4712,2016,Ben Revere,0.56,375
20003,2021,Keston Hiura,0.557,197
17736,2021,Richie Martin,0.555,105
11472,2018,Dixon Machado,0.553,233
6848,2019,Eduardo Nunez,0.548,174
5486,2018,Abraham Almonte,0.544,151
14885,2021,Pat Valaika,0.54,281
11763,2015,Kyle Parker,0.535,112
9627,2016,Yan Gomes,0.527,264
9256,2023,A.J. Pollock,0.524,144
17907,2019,Brendan Rodgers,0.522,81
19562,2021,Zack Short,0.521,184
10166,2015,Nick Franklin,0.52,109
12532,2023,Kolten Wong,0.519,250
14818,2017,JaCoby Jones,0.51,154
13444,2017,Cam Perkins,0.51,97
18889,2023,Danny Mendick,0.509,69
5273,2021,Sandy Leon,0.505,220
14221,2017,Jorge Soler,0.503,110
13595,2019,Humberto Arteaga,0.487,135
27479,2023,Masyn Winn,0.467,137
19948,2022,Cristian Pache,0.459,260
8623,2015,Donovan Solano,0.459,94
20352,2022,Ernie Clement,0.452,179
11494,2016,Kaleb Cowart,0.443,87
5503,2019,Corban Joseph,0.441,68
5273,2015,Sandy Leon,0.439,128
13355,2017,Luke Maile,0.407,136
17326,2022,Cole Tucker,0.397,63
10642,2018,Carlos Perez,0.392,75
4054,2015,Emilio Bonifacio,0.39,82
8722,2022,Jason Castro,0.384,88
25111,2023,David Hensley,0.379,94
9272,2020,Chris Davis,0.337,55
11270,2019,Aaron Altherr,0.3,66
3516,2019,Eric Hosmer,0.735,667
20543,2023,Elehuris Montero,0.716,307
8002,2015,Wilin Rosario,0.71,242
393,2017,Victor Martinez,0.697,435
9112,2019,Khris Davis,0.679,533
15117,2018,Hunter Dozier,0.673,388
18288,2019,Austin Dean,0.665,189
29617,2023,Henry Davis,0.653,255
13185,2019,Orlando Arcia,0.633,546
5409,2017,Pablo Sandoval,0.632,279
9009,2015,Conor Gillaspie,0.627,253
5227,2019,Jon Jay,0.626,182
7244,2015,Tyler Moore,0.614,200
6153,2023,Eduardo Escobar,0.613,309
4316,2020,Daniel Murphy,0.608,132
8392,2015,Daniel Descalso,0.607,209
6887,2023,Martin Maldonado,0.606,407
10322,2016,Danny Santana,0.606,248
27465,2022,Spencer Torkelson,0.604,404
18718,2017,Hyun Soo Kim,0.599,239
5986,2015,Mike Aviles,0.599,317
6310,2018,Alcides Escobar,0.593,531
5760,2022,Avisail Garcia,0.582,380
19458,2022,Cooper Hummel,0.58,201
12701,2016,Billy Burns,0.566,332
5000,2022,Stephen Vogt,0.562,191
9741,2016,Ben Paulsen,0.562,97
19858,2021,Luis Rengifo,0.556,190
10681,2017,Gio Urshela,0.551,165
7290,2015,Jake Elmore,0.547,158
9063,2015,Alexi Amarista,0.544,357
17109,2019,Meibrys Viloria,0.544,148
20493,2022,Seth Beer,0.521,126
15982,2017,Ryder Jones,0.517,164
17975,2020,Scott Kingery,0.511,124
9957,2019,Steve Pearce,0.503,99
14567,2021,Franchy Cordero,0.497,136
18607,2023,Jared Walsh,0.494,116
8202,2019,Josh Harrison,0.48,147
17696,2018,Kevin Newman,0.478,97
1201,2016,Carl Crawford,0.464,87
13770,2017,Rob Refsnyder,0.463,98
15941,2023,Austin Nola,0.452,154
4063,2015,Anthony Recker,0.452,92
3433,2015,Allen Craig,0.441,88
13324,2021,Ildemaro Vargas,0.438,83
15207,2017,Stuart Turner,0.426,89
13167,2021,Robel Garcia,0.423,117
18371,2022,Jermaine Palacios,0.413,77
18872,2021,Jahmai Jones,0.402,72
8628,2018,Paulo Orlando,0.394,93
11241,2017,Mike Freeman,0.365,66
11997,2017,Cody Asche,0.353,62
12164,2022,Miguel Sano,0.345,71
25543,2023,Korey Lee,0.281,70
25055,2023,Nate Eaton,0.2,56
5631,2017,Matt Kemp,0.781,467
3256,2019,Welington Castillo,0.684,251
15117,2022,Hunter Dozier,0.679,500
8553,2016,Gerardo Parra,0.671,381
13862,2018,Devon Travis,0.656,378
6012,2021,Didi Gregorius,0.639,408
14566,2022,Franmil Reyes,0.638,473
4418,2016,Jed Lowrie,0.637,369
4747,2019,Curtis Granderson,0.637,363
9063,2017,Alexi Amarista,0.62,176
19958,2021,Carter Kieboom,0.619,249
8259,2015,Kurt Suzuki,0.61,479
16885,2021,Joshua Fuentes,0.608,284
8252,2018,Hunter Pence,0.59,248
15722,2017,Allen Cordoba,0.579,227
30162,2023,Oscar Colas,0.571,263
13744,2021,David Dahl,0.569,220
19864,2022,Riley Adams,0.555,155
13633,2016,Preston Tucker,0.551,144
13180,2016,Tyler Goeddel,0.549,234
15998,2021,Cody Bellinger,0.542,350
19514,2021,Andrew Knizner,0.517,185
10028,2015,Christian Bethancourt,0.515,160
18136,2021,Ka'ai Tom,0.51,133
9433,2015,Dustin Garneau,0.509,76
4418,2022,Jed Lowrie,0.508,184
5942,2018,Jesus Sucre,0.5,198
17838,2020,Willie Calhoun,0.491,108
10807,2017,Tyler Saladino,0.484,281
27467,2023,Tyler Soderstrom,0.472,138
13744,2020,David Dahl,0.47,99
14330,2019,Nick Williams,0.442,112
17023,2018,Magneuris Sierra,0.433,156
7577,2015,Marc Krauss,0.429,81
21386,2022,Michael Papierski,0.415,103
17642,2020,JT Riddle,0.398,69
16404,2021,Domingo Leyba,0.359,96
4403,2016,Erik Kratz,0.258,87
17171,2015,Yasmany Tomas,0.707,426
4556,2015,James Loney,0.68,388
19181,2021,Zack Collins,0.669,231
15653,2021,Dominic Smith,0.667,493
16442,2019,Ryan O'Hearn,0.65,370
10472,2023,Enrique Hernandez,0.646,508
10306,2016,Oswaldo Arcia,0.637,222
12907,2021,Gregory Polanco,0.637,382
21635,2023,Nick Maton,0.593,293
10071,2020,Jonathan Villar,0.593,207
7462,2017,Trevor Plouffe,0.59,313
10030,2015,Chris Owings,0.587,552
11894,2018,Noel Cuevas,0.583,153
11680,2017,Elias Diaz,0.579,200
2502,2019,Lucas Duda,0.576,119
17922,2021,Isan Diaz,0.575,277
